Price,Close,High,Low,Open,Volume
Ticker,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD
Date,,,,,
2025-05-24,107706.640625,109186.2421875,107000.875,107077.984375,196830182
2025-05-25,108812.3671875,108972.703125,106680.15625,107718.5390625,229340158
2025-05-26,109256.6875,109998.1171875,108726.828125,108812.5,191986862
2025-05-27,108932.453125,110287.8671875,108067.875,109256.6875,323188295
2025-05-28,107749.546875,109020.3671875,106954.890625,108928.8515625,246700167
2025-05-29,105598.640625,108686.3671875,105595.0390625,107750.3515625,359908400
2025-05-30,103955.4765625,106171.1796875,103781.078125,105600.125,349954674
2025-05-31,104611.421875,104798.359375,103227.265625,103948.703125,194831855
2025-06-01,105528.90625,105620.4765625,103834.421875,104609.5859375,147173357
2025-06-02,105833.0390625,105851.8515625,103833.84375,105527.296875,216089485
2025-06-03,105406.828125,106652.1953125,104981.65625,105833.21875,208887320
2025-06-04,104735.4453125,105810.2578125,104579.390625,105406.25,172873869
2025-06-05,101596.6328125,105810.3125,100573.5390625,104735.5703125,344464649
2025-06-06,104302.4921875,105071.0546875,101329.6953125,101595.1875,208167113
2025-06-07,105618.9453125,105832.828125,104067.1484375,104302.3515625,96415671
2025-06-08,105654.4921875,106338.96875,105063.859375,105613.8828125,89425554
2025-06-09,110164.265625,110186.3671875,105372.7734375,105651.5234375,265759479
2025-06-10,110094.0078125,110208.234375,108666.7578125,110164.9296875,369816639
2025-06-11,108605.21875,110232.6171875,108232.09375,110091.5703125,282359907
2025-06-12,105912.8984375,108685.59375,105838.1875,108612.7265625,267390152
2025-06-13,105942.6953125,105964.53125,103108.4140625,105909.625,362185348
2025-06-14,105405.703125,105985.515625,104425.1328125,105941.6328125,132642460
2025-06-15,105472.015625,105841.234375,104598.7421875,105405.3515625,119592325
2025-06-16,106803.0390625,108663.796875,105020.53125,105472.484375,269760837
2025-06-17,104534.609375,107554.9375,103518.1328125,106801.1484375,328638579
2025-06-18,104764.828125,105456.9453125,103739.5390625,104534.9609375,272891307
